ProductID,Type,ProductBrand,Color,Size,LookBook,Gender,Fabric,ImageLink,Season,DiscountedPrice,Discount,ProductLink
5,Puma Men Sweatshirt,Puma,Gray,L,Regular,men,Cotton,https://m.media-amazon.com/images/I/61WRIRaAJpL._SX679_.jpg,,"1,499",50%,https://www.amazon.in/Puma-Cotton-Sweatshirt-84979103_Medium-Heather_L/dp/B0BFXBYVTD/ref=sr_1_7?crid=2J5EG0WZ72AFK&dib=eyJ2IjoiMSJ9.7aPBKZm2r8CW2gLBwt9kOBgCI-3kBW5Saz1GhOP-E35RNDHbvDDFNapcK22D-n3tLf3cjbC1WqiR421M4dWTShUI6vNmmDeAUbMTNoTWxCHtlz7u6Nn_oAzOSV6kniHJJ6OQkzOME30AORmoSJfWxNuMp2I_qFb5b4WPwka5U0QnZQA5i9PgqRpXW498d_3GFizbe9GZnTEDBwNNb-YT76MQqvue06hlHKmk6GlnaBt7LNecCnPTDr0Cve-EduRMdTnov2188lFvSFtsO-rS5_6AXPwMVSJCsjyNFk9q2dw.e88CxwNWjK9yZuk-df9A4t5keiAw4N3wtuIouoyy0sk&dib_tag=se&keywords=men+sweatshirt+puma&qid=1713618090&sprefix=man+swatshirt+puma%2Caps%2C228&sr=8-9
5,Puma Men Sweatshirt,Puma,Gray,M,Regular,men,Cotton,https://m.media-amazon.com/images/I/61WRIRaAJpL._SX679_.jpg,,"1,499",50%,https://www.amazon.in/Puma-Cotton-Sweatshirt-84979103_Medium-Heather_L/dp/B0BFXBYVTD/ref=sr_1_7?crid=2J5EG0WZ72AFK&dib=eyJ2IjoiMSJ9.7aPBKZm2r8CW2gLBwt9kOBgCI-3kBW5Saz1GhOP-E35RNDHbvDDFNapcK22D-n3tLf3cjbC1WqiR421M4dWTShUI6vNmmDeAUbMTNoTWxCHtlz7u6Nn_oAzOSV6kniHJJ6OQkzOME30AORmoSJfWxNuMp2I_qFb5b4WPwka5U0QnZQA5i9PgqRpXW498d_3GFizbe9GZnTEDBwNNb-YT76MQqvue06hlHKmk6GlnaBt7LNecCnPTDr0Cve-EduRMdTnov2188lFvSFtsO-rS5_6AXPwMVSJCsjyNFk9q2dw.e88CxwNWjK9yZuk-df9A4t5keiAw4N3wtuIouoyy0sk&dib_tag=se&keywords=men+sweatshirt+puma&qid=1713618090&sprefix=man+swatshirt+puma%2Caps%2C228&sr=8-10
5,Puma Men Sweatshirt,Puma,Gray,XL,Regular,men,Cotton,https://m.media-amazon.com/images/I/61WRIRaAJpL._SX679_.jpg,,"1,499",50%,https://www.amazon.in/Puma-Cotton-Sweatshirt-84979103_Medium-Heather_L/dp/B0BFXBYVTD/ref=sr_1_7?crid=2J5EG0WZ72AFK&dib=eyJ2IjoiMSJ9.7aPBKZm2r8CW2gLBwt9kOBgCI-3kBW5Saz1GhOP-E35RNDHbvDDFNapcK22D-n3tLf3cjbC1WqiR421M4dWTShUI6vNmmDeAUbMTNoTWxCHtlz7u6Nn_oAzOSV6kniHJJ6OQkzOME30AORmoSJfWxNuMp2I_qFb5b4WPwka5U0QnZQA5i9PgqRpXW498d_3GFizbe9GZnTEDBwNNb-YT76MQqvue06hlHKmk6GlnaBt7LNecCnPTDr0Cve-EduRMdTnov2188lFvSFtsO-rS5_6AXPwMVSJCsjyNFk9q2dw.e88CxwNWjK9yZuk-df9A4t5keiAw4N3wtuIouoyy0sk&dib_tag=se&keywords=men+sweatshirt+puma&qid=1713618090&sprefix=man+swatshirt+puma%2Caps%2C228&sr=8-11
5,Puma Men Sweatshirt,Puma,Gray,2XL,Regular,men,Cotton,https://m.media-amazon.com/images/I/61WRIRaAJpL._SX679_.jpg,,"1,499",50%,https://www.amazon.in/Puma-Cotton-Sweatshirt-84979103_Medium-Heather_L/dp/B0BFXBYVTD/ref=sr_1_7?crid=2J5EG0WZ72AFK&dib=eyJ2IjoiMSJ9.7aPBKZm2r8CW2gLBwt9kOBgCI-3kBW5Saz1GhOP-E35RNDHbvDDFNapcK22D-n3tLf3cjbC1WqiR421M4dWTShUI6vNmmDeAUbMTNoTWxCHtlz7u6Nn_oAzOSV6kniHJJ6OQkzOME30AORmoSJfWxNuMp2I_qFb5b4WPwka5U0QnZQA5i9PgqRpXW498d_3GFizbe9GZnTEDBwNNb-YT76MQqvue06hlHKmk6GlnaBt7LNecCnPTDr0Cve-EduRMdTnov2188lFvSFtsO-rS5_6AXPwMVSJCsjyNFk9q2dw.e88CxwNWjK9yZuk-df9A4t5keiAw4N3wtuIouoyy0sk&dib_tag=se&keywords=men+sweatshirt+puma&qid=1713618090&sprefix=man+swatshirt+puma%2Caps%2C228&sr=8-12
6,Nike Men Casual Shorts,Nike,Blue/Black,XS,Casual,men,Polyester,https://m.media-amazon.com/images/I/81NDwU5zk2L._SX569_.jpg,,"1,349",46%,https://www.amazon.in/Nike-Boxer-Shorts-DQ4813-499_Blue-Black_M/dp/B0BLZ8T9HF/ref=sr_1_2?crid=PEZQUFETA65X&dib=eyJ2IjoiMSJ9.cuoXgjjvFxCyEDsvvX_5nPbderzevZ3sjTJSarBndXqBLIVLT9ghlKK-imcvVM0W_kulIzOFaSoZgzBt4-vBWL8wl0Pg_5s4HdfquQgqmtdAuz5rdq9f6L34LFsubAk_uh70JgK6ja7tv0yKgXz0x8KTixlYCHXr5H7lyrhWsR5WruDSMGFF-j0yFU2A54rZZd6ffWroyUhnubksEm5cDVxFXgP5uSxKgZE3U0seUeHRajskCQZZKSCNPH0H4LQ8tHYquXynwGG6wu7w79KZVyp4G9hLtsa9K-s0ktnz9B4.ZYKqTdpIZNlipfHasAmadOjdhBW_LdlJHMelwduMyQg&dib_tag=se&keywords=nike+clothes+for+men&qid=1713618352&sprefix=nike+clothes+for+men%2Caps%2C235&sr=8-2
6,Nike Men Casual Shorts,Nike,Blue/Black,S,Casual,men,Polyester,https://m.media-amazon.com/images/I/81NDwU5zk2L._SX569_.jpg,,"1,349",46%,https://www.amazon.in/Nike-Boxer-Shorts-DQ4813-499_Blue-Black_M/dp/B0BLZ8T9HF/ref=sr_1_2?crid=PEZQUFETA65X&dib=eyJ2IjoiMSJ9.cuoXgjjvFxCyEDsvvX_5nPbderzevZ3sjTJSarBndXqBLIVLT9ghlKK-imcvVM0W_kulIzOFaSoZgzBt4-vBWL8wl0Pg_5s4HdfquQgqmtdAuz5rdq9f6L34LFsubAk_uh70JgK6ja7tv0yKgXz0x8KTixlYCHXr5H7lyrhWsR5WruDSMGFF-j0yFU2A54rZZd6ffWroyUhnubksEm5cDVxFXgP5uSxKgZE3U0seUeHRajskCQZZKSCNPH0H4LQ8tHYquXynwGG6wu7w79KZVyp4G9hLtsa9K-s0ktnz9B4.ZYKqTdpIZNlipfHasAmadOjdhBW_LdlJHMelwduMyQg&dib_tag=se&keywords=nike+clothes+for+men&qid=1713618352&sprefix=nike+clothes+for+men%2Caps%2C235&sr=8-3
6,Nike Men Casual Shorts,Nike,Blue/Black,M,Casual,men,Polyester,https://m.media-amazon.com/images/I/81NDwU5zk2L._SX569_.jpg,,"1,349",46%,https://www.amazon.in/Nike-Boxer-Shorts-DQ4813-499_Blue-Black_M/dp/B0BLZ8T9HF/ref=sr_1_2?crid=PEZQUFETA65X&dib=eyJ2IjoiMSJ9.cuoXgjjvFxCyEDsvvX_5nPbderzevZ3sjTJSarBndXqBLIVLT9ghlKK-imcvVM0W_kulIzOFaSoZgzBt4-vBWL8wl0Pg_5s4HdfquQgqmtdAuz5rdq9f6L34LFsubAk_uh70JgK6ja7tv0yKgXz0x8KTixlYCHXr5H7lyrhWsR5WruDSMGFF-j0yFU2A54rZZd6ffWroyUhnubksEm5cDVxFXgP5uSxKgZE3U0seUeHRajskCQZZKSCNPH0H4LQ8tHYquXynwGG6wu7w79KZVyp4G9hLtsa9K-s0ktnz9B4.ZYKqTdpIZNlipfHasAmadOjdhBW_LdlJHMelwduMyQg&dib_tag=se&keywords=nike+clothes+for+men&qid=1713618352&sprefix=nike+clothes+for+men%2Caps%2C235&sr=8-4
6,Nike Men Casual Shorts,Nike,Blue/Black,L,Casual,men,Polyester,https://m.media-amazon.com/images/I/81NDwU5zk2L._SX569_.jpg,,"1,349",46%,https://www.amazon.in/Nike-Boxer-Shorts-DQ4813-499_Blue-Black_M/dp/B0BLZ8T9HF/ref=sr_1_2?crid=PEZQUFETA65X&dib=eyJ2IjoiMSJ9.cuoXgjjvFxCyEDsvvX_5nPbderzevZ3sjTJSarBndXqBLIVLT9ghlKK-imcvVM0W_kulIzOFaSoZgzBt4-vBWL8wl0Pg_5s4HdfquQgqmtdAuz5rdq9f6L34LFsubAk_uh70JgK6ja7tv0yKgXz0x8KTixlYCHXr5H7lyrhWsR5WruDSMGFF-j0yFU2A54rZZd6ffWroyUhnubksEm5cDVxFXgP5uSxKgZE3U0seUeHRajskCQZZKSCNPH0H4LQ8tHYquXynwGG6wu7w79KZVyp4G9hLtsa9K-s0ktnz9B4.ZYKqTdpIZNlipfHasAmadOjdhBW_LdlJHMelwduMyQg&dib_tag=se&keywords=nike+clothes+for+men&qid=1713618352&sprefix=nike+clothes+for+men%2Caps%2C235&sr=8-5
6,Nike Men Casual Shorts,Nike,Blue/Black,XL,Casual,men,Polyester,https://m.media-amazon.com/images/I/81NDwU5zk2L._SX569_.jpg,,"1,349",46%,https://www.amazon.in/Nike-Boxer-Shorts-DQ4813-499_Blue-Black_M/dp/B0BLZ8T9HF/ref=sr_1_2?crid=PEZQUFETA65X&dib=eyJ2IjoiMSJ9.cuoXgjjvFxCyEDsvvX_5nPbderzevZ3sjTJSarBndXqBLIVLT9ghlKK-imcvVM0W_kulIzOFaSoZgzBt4-vBWL8wl0Pg_5s4HdfquQgqmtdAuz5rdq9f6L34LFsubAk_uh70JgK6ja7tv0yKgXz0x8KTixlYCHXr5H7lyrhWsR5WruDSMGFF-j0yFU2A54rZZd6ffWroyUhnubksEm5cDVxFXgP5uSxKgZE3U0seUeHRajskCQZZKSCNPH0H4LQ8tHYquXynwGG6wu7w79KZVyp4G9hLtsa9K-s0ktnz9B4.ZYKqTdpIZNlipfHasAmadOjdhBW_LdlJHMelwduMyQg&dib_tag=se&keywords=nike+clothes+for+men&qid=1713618352&sprefix=nike+clothes+for+men%2Caps%2C235&sr=8-6
6,Nike Men Casual Shorts,Nike,Blue/Black,2XL,Casual,men,Polyester,https://m.media-amazon.com/images/I/81NDwU5zk2L._SX569_.jpg,,"1,349",46%,https://www.amazon.in/Nike-Boxer-Shorts-DQ4813-499_Blue-Black_M/dp/B0BLZ8T9HF/ref=sr_1_2?crid=PEZQUFETA65X&dib=eyJ2IjoiMSJ9.cuoXgjjvFxCyEDsvvX_5nPbderzevZ3sjTJSarBndXqBLIVLT9ghlKK-imcvVM0W_kulIzOFaSoZgzBt4-vBWL8wl0Pg_5s4HdfquQgqmtdAuz5rdq9f6L34LFsubAk_uh70JgK6ja7tv0yKgXz0x8KTixlYCHXr5H7lyrhWsR5WruDSMGFF-j0yFU2A54rZZd6ffWroyUhnubksEm5cDVxFXgP5uSxKgZE3U0seUeHRajskCQZZKSCNPH0H4LQ8tHYquXynwGG6wu7w79KZVyp4G9hLtsa9K-s0ktnz9B4.ZYKqTdpIZNlipfHasAmadOjdhBW_LdlJHMelwduMyQg&dib_tag=se&keywords=nike+clothes+for+men&qid=1713618352&sprefix=nike+clothes+for+men%2Caps%2C235&sr=8-7
7,Adidas Men's Regular Track Pants,Adidas,Black/White,XS,Birthday/Regular,men,Cotton,https://m.media-amazon.com/images/I/51IRANJPcGL._SX679_.jpg,,"1,799",40%,https://www.amazon.in/Adidas-Track-Pants-DY1581_Black-White_L/dp/B07VP4LWJX/ref=sr_1_2?crid=VPH8BDC0ZJZG&dib=eyJ2IjoiMSJ9.FR79XajMqz8wWhDapwc-VBEsyWd0Z9_-NwppcI1LlYSnEQ5cX-s839h1LukoyBCE7ztegzuqS3fmNvTZgls2M9nMZc2XhknBD1tk3qnZSLdeskmdpvjmyY88X9wNV_ggQJOf5HHqqN2mGGdoxALI0BAKyfwXrNMByVwsqCLHKfg906YjJTH9WvJRIYWrbPcYfe7gNZL3UUqh0YrFXGbOJpq4pQmi5zvjh5UAJoHlVuawwlaT6pMbRNaue4lcgPCHWKbSGrqPwy7EdNyC96nkP-lU0sCUYjQs0u-6O84aOOk.3uJAt7-MVASEJRE29aGFB_z2q__J1XzcVCvTOw4SSiA&dib_tag=se&keywords=adidas+clothes+for+men+trouser&qid=1713618528&sprefix=adidas+clothes+for+men+trouse%2Caps%2C214&sr=8-2
7,Adidas Men's Regular Track Pants,Adidas,Black/White,S,Birthday/Regular,men,Cotton,https://m.media-amazon.com/images/I/51IRANJPcGL._SX679_.jpg,,"1,799",40%,https://www.amazon.in/Adidas-Track-Pants-DY1581_Black-White_L/dp/B07VP4LWJX/ref=sr_1_2?crid=VPH8BDC0ZJZG&dib=eyJ2IjoiMSJ9.FR79XajMqz8wWhDapwc-VBEsyWd0Z9_-NwppcI1LlYSnEQ5cX-s839h1LukoyBCE7ztegzuqS3fmNvTZgls2M9nMZc2XhknBD1tk3qnZSLdeskmdpvjmyY88X9wNV_ggQJOf5HHqqN2mGGdoxALI0BAKyfwXrNMByVwsqCLHKfg906YjJTH9WvJRIYWrbPcYfe7gNZL3UUqh0YrFXGbOJpq4pQmi5zvjh5UAJoHlVuawwlaT6pMbRNaue4lcgPCHWKbSGrqPwy7EdNyC96nkP-lU0sCUYjQs0u-6O84aOOk.3uJAt7-MVASEJRE29aGFB_z2q__J1XzcVCvTOw4SSiA&dib_tag=se&keywords=adidas+clothes+for+men+trouser&qid=1713618528&sprefix=adidas+clothes+for+men+trouse%2Caps%2C214&sr=8-3
7,Adidas Men's Regular Track Pants,Adidas,Black/White,M,Birthday/Regular,men,Cotton,https://m.media-amazon.com/images/I/51IRANJPcGL._SX679_.jpg,,"1,799",40%,https://www.amazon.in/Adidas-Track-Pants-DY1581_Black-White_L/dp/B07VP4LWJX/ref=sr_1_2?crid=VPH8BDC0ZJZG&dib=eyJ2IjoiMSJ9.FR79XajMqz8wWhDapwc-VBEsyWd0Z9_-NwppcI1LlYSnEQ5cX-s839h1LukoyBCE7ztegzuqS3fmNvTZgls2M9nMZc2XhknBD1tk3qnZSLdeskmdpvjmyY88X9wNV_ggQJOf5HHqqN2mGGdoxALI0BAKyfwXrNMByVwsqCLHKfg906YjJTH9WvJRIYWrbPcYfe7gNZL3UUqh0YrFXGbOJpq4pQmi5zvjh5UAJoHlVuawwlaT6pMbRNaue4lcgPCHWKbSGrqPwy7EdNyC96nkP-lU0sCUYjQs0u-6O84aOOk.3uJAt7-MVASEJRE29aGFB_z2q__J1XzcVCvTOw4SSiA&dib_tag=se&keywords=adidas+clothes+for+men+trouser&qid=1713618528&sprefix=adidas+clothes+for+men+trouse%2Caps%2C214&sr=8-4
7,Adidas Men's Regular Track Pants,Adidas,Black/White,L,Birthday/Regular,men,Cotton,https://m.media-amazon.com/images/I/51IRANJPcGL._SX679_.jpg,,"1,799",40%,https://www.amazon.in/Adidas-Track-Pants-DY1581_Black-White_L/dp/B07VP4LWJX/ref=sr_1_2?crid=VPH8BDC0ZJZG&dib=eyJ2IjoiMSJ9.FR79XajMqz8wWhDapwc-VBEsyWd0Z9_-NwppcI1LlYSnEQ5cX-s839h1LukoyBCE7ztegzuqS3fmNvTZgls2M9nMZc2XhknBD1tk3qnZSLdeskmdpvjmyY88X9wNV_ggQJOf5HHqqN2mGGdoxALI0BAKyfwXrNMByVwsqCLHKfg906YjJTH9WvJRIYWrbPcYfe7gNZL3UUqh0YrFXGbOJpq4pQmi5zvjh5UAJoHlVuawwlaT6pMbRNaue4lcgPCHWKbSGrqPwy7EdNyC96nkP-lU0sCUYjQs0u-6O84aOOk.3uJAt7-MVASEJRE29aGFB_z2q__J1XzcVCvTOw4SSiA&dib_tag=se&keywords=adidas+clothes+for+men+trouser&qid=1713618528&sprefix=adidas+clothes+for+men+trouse%2Caps%2C214&sr=8-5
7,Adidas Men's Regular Track Pants,Adidas,Black/White,XL,Birthday/Regular,men,Cotton,https://m.media-amazon.com/images/I/51IRANJPcGL._SX679_.jpg,,"1,799",40%,https://www.amazon.in/Adidas-Track-Pants-DY1581_Black-White_L/dp/B07VP4LWJX/ref=sr_1_2?crid=VPH8BDC0ZJZG&dib=eyJ2IjoiMSJ9.FR79XajMqz8wWhDapwc-VBEsyWd0Z9_-NwppcI1LlYSnEQ5cX-s839h1LukoyBCE7ztegzuqS3fmNvTZgls2M9nMZc2XhknBD1tk3qnZSLdeskmdpvjmyY88X9wNV_ggQJOf5HHqqN2mGGdoxALI0BAKyfwXrNMByVwsqCLHKfg906YjJTH9WvJRIYWrbPcYfe7gNZL3UUqh0YrFXGbOJpq4pQmi5zvjh5UAJoHlVuawwlaT6pMbRNaue4lcgPCHWKbSGrqPwy7EdNyC96nkP-lU0sCUYjQs0u-6O84aOOk.3uJAt7-MVASEJRE29aGFB_z2q__J1XzcVCvTOw4SSiA&dib_tag=se&keywords=adidas+clothes+for+men+trouser&qid=1713618528&sprefix=adidas+clothes+for+men+trouse%2Caps%2C214&sr=8-6
8,U.S. POLO ASSN. Men's Regular Fit T-Shirt,U.S. Polo,Maroon/Aqua/Olive/Red/Navy,S,Regular,men,Cotton,https://m.media-amazon.com/images/I/81QXIeMTP2L._SX569_.jpg,,"1,297",41%,https://www.amazon.in/U-S-POLO-ASSN-Regular-USTSHS1614_Maroon_L/dp/B0CBFTR5WR/ref=sr_1_14?crid=1ROVHDTT26VQ0&dib=eyJ2IjoiMSJ9.qbrul4DzRIUGDF-cqzjptRyt1dxWjU6nvUzjoBB0UQo5a6D1yKyUl4q2UkIbwG_p9lPmQBchKtNCgmYvYCWxlwZbeNSia_410YXTbySAzoo_LwwZeaU5_a2UpawBiEZyFrqaftgR_MzqbO9g1wgxwGSmCxE1ZChh4HcbsZpSIUaffWVo78egCMTUxslGavxiSdH2rtGCJCvA5Tj8c_0NkY3cew0Se0XPUM2VE0wHEqGf5qVormhdjmhSwGSf66tO_4N4eIJFJ1rEe68TV-S3UQ-vlY4FVg2wW7VIpc1VYHw.0IVv3bHB9gH5S02P6C3S-ry4Uqgsc6MYn4ebllvsz9o&dib_tag=se&keywords=us+polo+t+shirts+for+men&qid=1713618864&sprefix=us+polo+%2Caps%2C251&sr=8-14
8,U.S. POLO ASSN. Men's Regular Fit T-Shirt,U.S. Polo,Maroon/Aqua/Olive/Red/Navy,L,Regular,men,Cotton,https://m.media-amazon.com/images/I/81QXIeMTP2L._SX569_.jpg,,"1,297",41%,https://www.amazon.in/U-S-POLO-ASSN-Regular-USTSHS1614_Maroon_L/dp/B0CBFTR5WR/ref=sr_1_14?crid=1ROVHDTT26VQ0&dib=eyJ2IjoiMSJ9.qbrul4DzRIUGDF-cqzjptRyt1dxWjU6nvUzjoBB0UQo5a6D1yKyUl4q2UkIbwG_p9lPmQBchKtNCgmYvYCWxlwZbeNSia_410YXTbySAzoo_LwwZeaU5_a2UpawBiEZyFrqaftgR_MzqbO9g1wgxwGSmCxE1ZChh4HcbsZpSIUaffWVo78egCMTUxslGavxiSdH2rtGCJCvA5Tj8c_0NkY3cew0Se0XPUM2VE0wHEqGf5qVormhdjmhSwGSf66tO_4N4eIJFJ1rEe68TV-S3UQ-vlY4FVg2wW7VIpc1VYHw.0IVv3bHB9gH5S02P6C3S-ry4Uqgsc6MYn4ebllvsz9o&dib_tag=se&keywords=us+polo+t+shirts+for+men&qid=1713618864&sprefix=us+polo+%2Caps%2C251&sr=8-15
8,U.S. POLO ASSN. Men's Regular Fit T-Shirt,U.S. Polo,Maroon/Aqua/Olive/Red/Navy,M,Regular,men,Cotton,https://m.media-amazon.com/images/I/81QXIeMTP2L._SX569_.jpg,,"1,297",41%,https://www.amazon.in/U-S-POLO-ASSN-Regular-USTSHS1614_Maroon_L/dp/B0CBFTR5WR/ref=sr_1_14?crid=1ROVHDTT26VQ0&dib=eyJ2IjoiMSJ9.qbrul4DzRIUGDF-cqzjptRyt1dxWjU6nvUzjoBB0UQo5a6D1yKyUl4q2UkIbwG_p9lPmQBchKtNCgmYvYCWxlwZbeNSia_410YXTbySAzoo_LwwZeaU5_a2UpawBiEZyFrqaftgR_MzqbO9g1wgxwGSmCxE1ZChh4HcbsZpSIUaffWVo78egCMTUxslGavxiSdH2rtGCJCvA5Tj8c_0NkY3cew0Se0XPUM2VE0wHEqGf5qVormhdjmhSwGSf66tO_4N4eIJFJ1rEe68TV-S3UQ-vlY4FVg2wW7VIpc1VYHw.0IVv3bHB9gH5S02P6C3S-ry4Uqgsc6MYn4ebllvsz9o&dib_tag=se&keywords=us+polo+t+shirts+for+men&qid=1713618864&sprefix=us+polo+%2Caps%2C251&sr=8-16
8,U.S. POLO ASSN. Men's Regular Fit T-Shirt,U.S. Polo,Maroon/Aqua/Olive/Red/Navy,XL,Regular,men,Cotton,https://m.media-amazon.com/images/I/81QXIeMTP2L._SX569_.jpg,,"1,297",41%,https://www.amazon.in/U-S-POLO-ASSN-Regular-USTSHS1614_Maroon_L/dp/B0CBFTR5WR/ref=sr_1_14?crid=1ROVHDTT26VQ0&dib=eyJ2IjoiMSJ9.qbrul4DzRIUGDF-cqzjptRyt1dxWjU6nvUzjoBB0UQo5a6D1yKyUl4q2UkIbwG_p9lPmQBchKtNCgmYvYCWxlwZbeNSia_410YXTbySAzoo_LwwZeaU5_a2UpawBiEZyFrqaftgR_MzqbO9g1wgxwGSmCxE1ZChh4HcbsZpSIUaffWVo78egCMTUxslGavxiSdH2rtGCJCvA5Tj8c_0NkY3cew0Se0XPUM2VE0wHEqGf5qVormhdjmhSwGSf66tO_4N4eIJFJ1rEe68TV-S3UQ-vlY4FVg2wW7VIpc1VYHw.0IVv3bHB9gH5S02P6C3S-ry4Uqgsc6MYn4ebllvsz9o&dib_tag=se&keywords=us+polo+t+shirts+for+men&qid=1713618864&sprefix=us+polo+%2Caps%2C251&sr=8-17
9,Allen Solly Men's Regular Fit Polo,Allen Solly,Red/Black/White/Blue/Navy/Cyan/Green/Yellow,S,Regular,men,Cotton/Polyester,https://m.media-amazon.com/images/I/71eUwDk8z+L._SY879_.jpg,,699,36%,https://www.amazon.in/Allen-Solly-Regular-AMKP317G04249_Jet-Black_X-Large/dp/B06Y2CH63N/ref=sr_1_11?crid=3QUOIS3LZX4ZG&dib=eyJ2IjoiMSJ9.qbrul4DzRIUGDF-cqzjptRyt1dxWjU6nvUzjoBB0UQo5a6D1yKyUl4q2UkIbwG_p9lPmQBchKtNCgmYvYCWxlwZbeNSia_410YXTbySAzoo_LwwZeaU5_a2UpawBiEZyFrqaftgR_MzqbO9g1wgxwGSmCxE1ZChh4HcbsZpSIUaffWVo78egCMTUxslGavxiSdH2rtGCJCvA5Tj8c_0NkY3cew0Se0XPUM2VE0wHEqGf5qVormhdjmhSwGSf66tO_4N4eIJFJ1rEe68TV-S3UQ-vlY4FVg2wW7VIpc1VYHw.0IVv3bHB9gH5S02P6C3S-ry4Uqgsc6MYn4ebllvsz9o&dib_tag=se&keywords=us+polo+t+shirts+for+men&qid=1713619355&sprefix=%2Caps%2C176&sr=8-11
9,Allen Solly Men's Regular Fit Polo,Allen Solly,Red/Black/White/Blue/Navy/Cyan/Green/Yellow,M,Regular,men,Cotton/Polyester,https://m.media-amazon.com/images/I/71eUwDk8z+L._SY879_.jpg,,699,36%,https://www.amazon.in/Allen-Solly-Regular-AMKP317G04249_Jet-Black_X-Large/dp/B06Y2CH63N/ref=sr_1_11?crid=3QUOIS3LZX4ZG&dib=eyJ2IjoiMSJ9.qbrul4DzRIUGDF-cqzjptRyt1dxWjU6nvUzjoBB0UQo5a6D1yKyUl4q2UkIbwG_p9lPmQBchKtNCgmYvYCWxlwZbeNSia_410YXTbySAzoo_LwwZeaU5_a2UpawBiEZyFrqaftgR_MzqbO9g1wgxwGSmCxE1ZChh4HcbsZpSIUaffWVo78egCMTUxslGavxiSdH2rtGCJCvA5Tj8c_0NkY3cew0Se0XPUM2VE0wHEqGf5qVormhdjmhSwGSf66tO_4N4eIJFJ1rEe68TV-S3UQ-vlY4FVg2wW7VIpc1VYHw.0IVv3bHB9gH5S02P6C3S-ry4Uqgsc6MYn4ebllvsz9o&dib_tag=se&keywords=us+polo+t+shirts+for+men&qid=1713619355&sprefix=%2Caps%2C176&sr=8-12
9,Allen Solly Men's Regular Fit Polo,Allen Solly,Red/Black/White/Blue/Navy/Cyan/Green/Yellow,L,Regular,men,Cotton/Polyester,https://m.media-amazon.com/images/I/71eUwDk8z+L._SY879_.jpg,,699,36%,https://www.amazon.in/Allen-Solly-Regular-AMKP317G04249_Jet-Black_X-Large/dp/B06Y2CH63N/ref=sr_1_11?crid=3QUOIS3LZX4ZG&dib=eyJ2IjoiMSJ9.qbrul4DzRIUGDF-cqzjptRyt1dxWjU6nvUzjoBB0UQo5a6D1yKyUl4q2UkIbwG_p9lPmQBchKtNCgmYvYCWxlwZbeNSia_410YXTbySAzoo_LwwZeaU5_a2UpawBiEZyFrqaftgR_MzqbO9g1wgxwGSmCxE1ZChh4HcbsZpSIUaffWVo78egCMTUxslGavxiSdH2rtGCJCvA5Tj8c_0NkY3cew0Se0XPUM2VE0wHEqGf5qVormhdjmhSwGSf66tO_4N4eIJFJ1rEe68TV-S3UQ-vlY4FVg2wW7VIpc1VYHw.0IVv3bHB9gH5S02P6C3S-ry4Uqgsc6MYn4ebllvsz9o&dib_tag=se&keywords=us+polo+t+shirts+for+men&qid=1713619355&sprefix=%2Caps%2C176&sr=8-13
9,Allen Solly Men's Regular Fit Polo,Allen Solly,Red/Black/White/Blue/Navy/Cyan/Green/Yellow,XL,Regular,men,Cotton/Polyester,https://m.media-amazon.com/images/I/71eUwDk8z+L._SY879_.jpg,,699,36%,https://www.amazon.in/Allen-Solly-Regular-AMKP317G04249_Jet-Black_X-Large/dp/B06Y2CH63N/ref=sr_1_11?crid=3QUOIS3LZX4ZG&dib=eyJ2IjoiMSJ9.qbrul4DzRIUGDF-cqzjptRyt1dxWjU6nvUzjoBB0UQo5a6D1yKyUl4q2UkIbwG_p9lPmQBchKtNCgmYvYCWxlwZbeNSia_410YXTbySAzoo_LwwZeaU5_a2UpawBiEZyFrqaftgR_MzqbO9g1wgxwGSmCxE1ZChh4HcbsZpSIUaffWVo78egCMTUxslGavxiSdH2rtGCJCvA5Tj8c_0NkY3cew0Se0XPUM2VE0wHEqGf5qVormhdjmhSwGSf66tO_4N4eIJFJ1rEe68TV-S3UQ-vlY4FVg2wW7VIpc1VYHw.0IVv3bHB9gH5S02P6C3S-ry4Uqgsc6MYn4ebllvsz9o&dib_tag=se&keywords=us+polo+t+shirts+for+men&qid=1713619355&sprefix=%2Caps%2C176&sr=8-14
